customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
14806,76,1,193.39,4,5,5,455,Champions
14757,76,1,420.5,4,5,4,454,Champions
14235,76,5,3144.86,4,2,1,421,Needs Attention
16689,76,2,422.6,4,3,4,434,Loyal
13670,76,1,349.7,4,4,4,444,Champions
17154,76,1,329.34,4,4,4,444,Champions
15312,76,4,924.85,4,2,3,423,Potential Loyal
14152,76,2,621.29,4,3,3,433,Loyal
16594,76,1,181.09,4,5,5,455,Champions
18066,76,1,318.0,4,4,4,444,Champions
15799,76,3,884.14,4,3,3,433,Loyal
18155,76,3,371.62,4,2,4,424,Potential Loyal
16480,76,1,769.29,4,5,3,453,Loyal
16198,76,1,400.68,4,4,4,444,Champions
16342,76,4,322.41,4,2,4,424,Potential Loyal
17506,76,1,302.2,4,4,4,444,Champions
12348,76,4,1797.24,4,2,2,422,Potential Loyal
15366,76,2,602.51,4,3,3,433,Loyal
15154,76,1,296.42,4,4,4,444,Champions
17498,76,1,272.22,4,4,4,444,Champions
12516,78,2,1312.06,4,3,2,432,Potential Loyal
13127,78,1,259.17,4,4,4,444,Champions
15978,78,1,1098.78,4,4,2,442,Potential Loyal
17480,78,1,511.82,4,5,3,453,Loyal
17388,78,4,1259.56,4,2,2,422,Potential Loyal
16485,78,1,363.65,4,4,4,444,Champions
14652,78,1,114.18,4,4,5,445,Champions
15475,78,1,454.11,4,5,4,454,Champions
16978,78,1,344.33,4,4,4,444,Champions
18189,78,2,1090.24,4,3,2,432,Potential Loyal
15744,78,1,34.8,4,4,5,445,Champions
16872,78,3,680.02,4,3,3,433,Loyal
14880,78,3,706.19,4,2,3,423,Potential Loyal
13336,78,1,795.12,4,5,3,453,Loyal
14014,78,1,505.18,4,5,3,453,Loyal
15549,78,3,1693.26,4,2,2,422,Potential Loyal
15075,78,1,773.03,4,5,3,453,Loyal
13486,79,3,1122.41,4,2,2,422,Potential Loyal
12930,79,2,415.8,4,3,4,434,Loyal
14854,79,7,2759.83,4,1,1,411,Needs Attention
13529,79,2,307.76,4,4,4,444,Champions
17603,79,1,394.72,4,4,4,444,Champions
12579,79,1,440.42,4,5,4,454,Champions
12739,79,2,1013.04,4,3,2,432,Potential Loyal
12609,79,3,1126.85,4,2,2,422,Potential Loyal
15603,79,1,48.48,4,5,5,455,Champions
16213,79,1,159.0,4,5,5,455,Champions
17172,79,1,317.76,4,4,4,444,Champions
12425,79,1,777.2,4,5,3,453,Loyal
15810,79,4,1391.98,4,2,2,422,Potential Loyal
13519,79,1,122.75,4,4,5,445,Champions
14038,79,3,1560.38,4,3,2,432,Potential Loyal
13055,79,3,1214.41,4,3,2,432,Potential Loyal
14147,79,2,483.4,4,3,4,434,Loyal
15067,79,3,1744.76,4,2,2,422,Potential Loyal
12854,79,3,1324.5,4,3,2,432,Potential Loyal
16735,79,5,2300.56,4,2,1,421,Needs Attention
13220,79,4,819.29,4,2,3,423,Potential Loyal
13279,79,1,137.75,4,5,5,455,Champions
17027,79,6,890.29,4,1,3,413,Needs Attention
13320,79,4,1548.7,4,2,2,422,Potential Loyal
16236,79,1,432.2,4,5,4,454,Champions
16715,79,1,301.72,4,4,4,444,Champions
17311,79,2,1384.85,4,3,2,432,Potential Loyal
12409,79,3,11072.67,4,3,1,431,Needs Attention
17079,79,1,118.8,4,4,5,445,Champions
12550,80,1,964.83,4,4,2,442,Potential Loyal
16627,80,1,322.8,4,4,4,444,Champions
14356,80,2,701.23,4,3,3,433,Loyal
14951,80,1,311.69,4,4,4,444,Champions
17731,80,4,1240.11,4,2,2,422,Potential Loyal
12604,80,2,254.18,4,4,4,444,Champions
16493,80,4,1351.63,4,2,2,422,Potential Loyal
13946,80,3,561.57,4,2,3,423,Potential Loyal
13959,80,3,598.2,4,2,3,423,Potential Loyal
17415,80,1,507.84,4,5,3,453,Loyal
12435,80,2,7829.89,4,3,1,431,Needs Attention
12701,80,2,797.71,4,3,3,433,Loyal
13908,80,4,2369.55,4,2,1,421,Needs Attention
12390,80,1,549.84,4,5,3,453,Loyal
12520,80,5,2634.26,4,2,1,421,Needs Attention
14887,80,1,1862.0,4,5,2,452,Potential Loyal
17475,80,1,194.37,4,5,5,455,Champions
13356,81,1,768.24,4,5,3,453,Loyal
13038,81,3,908.46,4,3,3,433,Loyal
16624,81,2,810.57,4,3,3,433,Loyal
16928,81,17,2847.6,4,1,1,411,Needs Attention
15888,81,1,168.31,4,5,5,455,Champions
14236,81,2,490.86,4,3,3,433,Loyal
15341,81,1,2020.52,4,5,2,452,Potential Loyal
17873,81,5,1859.16,4,2,2,422,Potential Loyal
16584,81,2,936.08,4,3,3,433,Loyal
15026,81,3,469.0,4,3,4,434,Loyal
16777,81,2,226.35,4,4,5,445,Champions
16215,81,1,242.35,4,5,5,455,Champions
13562,82,3,1799.33,4,2,2,422,Potential Loyal
13325,82,1,675.3,4,5,3,453,Loyal
15675,82,3,323.69,4,3,4,434,Loyal
14934,82,2,1890.94,4,3,2,432,Potential Loyal
12752,82,1,4366.78,4,5,1,451,Needs Attention
15504,82,1,52.83,4,5,5,455,Champions
12497,82,1,1043.1,4,4,2,442,Potential Loyal
12379,82,2,852.24,4,3,3,433,Loyal
13228,82,1,358.0,4,4,4,444,Champions
17628,82,1,75.75,4,5,5,455,Champions
18232,82,4,592.97,4,2,3,423,Potential Loyal
16906,82,4,579.77,4,2,3,423,Potential Loyal
16527,82,1,228.06,4,5,5,455,Champions
16080,82,2,217.16,4,4,5,445,Champions
12527,82,3,348.71,4,2,4,424,Potential Loyal
13774,82,1,345.0,4,4,4,444,Champions
18094,82,7,3017.3,4,1,1,411,Needs Attention
18017,82,3,523.0,4,3,3,433,Loyal
17848,82,9,901.2,4,1,3,413,Needs Attention
17058,82,3,1179.89,4,3,2,432,Potential Loyal
16370,83,4,1320.56,4,2,2,422,Potential Loyal
13067,83,1,115.46,4,4,5,445,Champions
15947,83,1,1708.24,4,4,2,442,Potential Loyal
13334,83,3,3536.82,4,2,1,421,Needs Attention
18194,83,1,973.84,4,4,2,442,Potential Loyal
17802,83,3,1285.04,4,3,2,432,Potential Loyal
15523,85,1,412.01,4,5,4,454,Champions
13563,85,2,777.53,4,3,3,433,Loyal
16878,85,1,13.3,4,5,5,455,Champions
12434,85,2,806.14,4,3,3,433,Loyal
15099,85,1,410.48,4,5,4,454,Champions
12871,85,2,380.64,4,3,4,434,Loyal
15410,85,8,3450.84,4,1,1,411,Needs Attention
16108,85,1,842.5,4,5,3,453,Loyal
16709,85,5,3029.87,4,2,1,421,Needs Attention
14124,85,1,419.58,4,5,4,454,Champions
13141,85,5,2388.75,4,2,1,421,Needs Attention
16573,85,2,663.61,4,3,3,433,Loyal
15975,85,1,371.01,4,4,4,444,Champions
14894,86,1,655.75,4,5,3,453,Loyal
17333,86,1,494.25,4,5,3,453,Loyal
13539,86,3,631.34,4,3,3,433,Loyal
12722,86,4,997.63,4,2,2,422,Potential Loyal
17594,86,2,993.18,4,3,2,432,Potential Loyal
17786,86,2,278.74,4,4,4,444,Champions
15322,86,1,679.68,4,5,3,453,Loyal
15417,86,1,508.8,4,5,3,453,Loyal
17898,86,2,152.06,4,4,5,445,Champions
14557,86,1,788.38,4,5,3,453,Loyal
17047,86,3,1100.9,4,2,2,422,Potential Loyal
13662,86,3,897.76,4,3,3,433,Loyal
13518,86,1,659.44,4,5,3,453,Loyal
17002,86,3,1493.73,4,3,2,432,Potential Loyal
12995,86,1,211.32,4,5,5,455,Champions
15466,86,1,334.53,4,4,4,444,Champions
13134,86,4,1793.58,4,2,2,422,Potential Loyal
15205,86,2,653.24,4,3,3,433,Loyal
17846,86,1,2033.1,4,5,2,452,Potential Loyal
17640,87,1,621.66,4,5,3,453,Loyal
17033,87,3,1030.14,4,2,2,422,Potential Loyal
18173,87,4,2106.84,4,2,1,421,Needs Attention
13877,87,1,117.24,4,4,5,445,Champions
14177,87,4,559.41,4,2,3,423,Potential Loyal
14660,87,2,285.74,4,4,4,444,Champions
16745,87,17,7194.3,4,1,1,411,Needs Attention
12756,87,1,112.08,4,4,5,445,Champions
17347,87,1,228.96,4,5,5,455,Champions
12566,87,1,351.65,4,4,4,444,Champions
16959,88,1,117.35,4,4,5,445,Champions
16036,88,2,758.92,4,3,3,433,Loyal
16098,88,7,2005.63,4,1,2,412,Needs Attention
16229,88,2,1010.6,4,3,2,432,Potential Loyal
14753,88,1,563.15,4,5,3,453,Loyal
15201,88,5,1236.54,4,2,2,422,Potential Loyal
14163,88,4,2445.91,4,2,1,421,Needs Attention
16451,88,1,266.97,4,4,4,444,Champions
18251,88,1,4314.72,4,4,1,441,Needs Attention
15216,88,1,96.6,4,4,5,445,Champions
15343,88,1,364.5,4,4,4,444,Champions
17037,88,1,1267.32,4,4,2,442,Potential Loyal
16475,89,4,544.3,4,2,3,423,Potential Loyal
15980,89,3,2398.86,4,2,1,421,Needs Attention
14307,89,6,2995.72,4,1,1,411,Needs Attention
16209,89,5,2262.62,4,2,1,421,Needs Attention
16211,89,1,547.02,4,5,3,453,Loyal
16141,89,1,620.4,4,5,3,453,Loyal
12924,89,4,933.7,4,2,3,423,Potential Loyal
13375,89,1,778.65,4,5,3,453,Loyal
14500,89,3,356.85,4,2,4,424,Potential Loyal
16984,89,2,4481.35,4,3,1,431,Needs Attention
15996,89,6,1060.68,4,1,2,412,Needs Attention
17919,89,1,1304.04,4,4,2,442,Potential Loyal
12884,89,1,309.05,4,4,4,444,Champions
15673,89,4,2881.02,4,2,1,421,Needs Attention
15764,89,6,3279.97,4,1,1,411,Needs Attention
17433,89,1,303.16,4,4,4,444,Champions
12965,90,1,771.91,4,5,3,453,Loyal
16384,90,2,584.5,4,3,3,433,Loyal
18215,90,1,299.34,4,4,4,444,Champions
15939,90,15,6115.01,4,1,1,411,Needs Attention
13372,90,1,378.64,4,4,4,444,Champions
15035,90,1,252.73,4,4,4,444,Champions
12635,90,2,1689.18,4,3,2,432,Potential Loyal
13124,90,3,3866.33,4,2,1,421,Needs Attention
13611,90,3,1171.8,4,3,2,432,Potential Loyal
16796,90,1,305.62,4,4,4,444,Champions
14212,90,1,1070.48,4,4,2,442,Potential Loyal
15636,90,2,724.76,4,3,3,433,Loyal
14837,90,4,1649.5,4,2,2,422,Potential Loyal
18255,90,1,103.3,4,4,5,445,Champions
16027,92,6,934.62,4,1,3,413,Needs Attention
15652,92,1,337.74,4,4,4,444,Champions
12535,92,2,716.35,4,3,3,433,Loyal
14628,92,2,671.96,4,3,3,433,Loyal
13441,92,1,296.64,4,4,4,444,Champions
14414,92,7,1496.98,4,1,2,412,Needs Attention
14915,92,2,307.48,4,4,4,444,Champions
16723,92,2,589.15,4,3,3,433,Loyal
15198,93,2,193.64,4,4,5,445,Champions
14223,93,3,991.13,4,2,2,422,Potential Loyal
15488,93,1,91.32,4,4,5,445,Champions
18222,93,1,443.0,4,5,4,454,Champions
13925,93,4,678.25,4,2,3,423,Potential Loyal
12592,93,2,437.6,4,3,4,434,Loyal
15653,93,2,877.44,4,3,3,433,Loyal
15885,93,3,379.35,4,2,4,424,Potential Loyal
13330,93,3,1140.93,4,3,2,432,Potential Loyal
16031,93,2,548.94,4,3,3,433,Loyal
13848,93,3,1255.0,4,3,2,432,Potential Loyal
13814,93,2,1579.12,4,3,2,432,Potential Loyal
13244,93,1,121.74,4,4,5,445,Champions
13249,93,3,711.41,4,2,3,423,Potential Loyal
15400,93,5,716.2,4,2,3,423,Potential Loyal
13889,93,1,416.9,4,5,4,454,Champions
14410,93,9,1105.07,4,1,2,412,Needs Attention
16828,94,2,128.5,4,4,5,445,Champions
18093,94,4,2106.52,4,2,1,421,Needs Attention
13210,94,1,353.48,4,4,4,444,Champions
15071,94,2,982.07,4,3,2,432,Potential Loyal
17460,95,6,622.43,4,1,3,413,Needs Attention
13158,95,4,1201.06,4,2,2,422,Potential Loyal
16175,95,4,1037.59,4,2,2,422,Potential Loyal
17560,95,4,854.95,4,2,3,423,Potential Loyal
17339,95,2,243.36,4,4,5,445,Champions
13130,95,1,64.0,4,5,5,455,Champions
16400,95,1,303.93,4,4,4,444,Champions
14208,95,1,151.74,4,5,5,455,Champions
15462,95,3,234.6,4,2,5,425,Potential Loyal
13122,95,2,922.39,4,3,3,433,Loyal
12461,95,2,826.88,4,3,3,433,Loyal
12616,96,2,713.3,4,3,3,433,Loyal
13744,96,2,1156.36,4,3,2,432,Potential Loyal
13931,96,2,1237.53,4,3,2,432,Potential Loyal
13851,96,3,2651.46,4,2,1,421,Needs Attention
12422,96,3,803.56,4,2,3,423,Potential Loyal
15307,96,1,205.3,4,5,5,455,Champions
12816,96,2,572.2,4,3,3,433,Loyal
12502,96,5,3723.87,4,2,1,421,Needs Attention
13748,96,5,948.25,4,2,2,422,Potential Loyal
16172,96,5,1140.21,4,2,2,422,Potential Loyal
14565,96,4,3099.12,4,2,1,421,Needs Attention
17309,96,1,82.75,4,5,5,455,Champions
15491,96,6,3100.09,4,1,1,411,Needs Attention
16820,96,1,497.61,4,5,3,453,Loyal
18196,96,2,689.13,4,3,3,433,Loyal
16551,96,3,922.12,4,3,3,433,Loyal
15364,96,2,913.19,4,3,3,433,Loyal
13192,96,2,911.94,4,3,3,433,Loyal
13240,97,4,663.65,4,2,3,423,Potential Loyal
17050,97,6,3228.84,4,1,1,411,Needs Attention
17722,97,4,2424.04,4,2,1,421,Needs Attention
13548,97,2,682.41,4,3,3,433,Loyal
12710,97,3,1149.02,4,3,2,432,Potential Loyal
16761,97,1,316.62,4,4,4,444,Champions
12851,97,1,135.18,4,5,5,455,Champions
17229,97,2,318.76,4,4,4,444,Champions
14965,97,2,599.0,4,3,3,433,Loyal
17774,97,4,1225.41,4,2,2,422,Potential Loyal
18027,99,1,115.31,4,4,5,445,Champions
18087,99,2,4055.72,4,3,1,431,Needs Attention
14463,99,3,529.62,4,3,3,433,Loyal
14436,99,1,89.06,4,4,5,445,Champions
14171,99,1,363.79,4,4,4,444,Champions
14276,99,3,1119.74,4,2,2,422,Potential Loyal
12436,100,1,509.01,4,5,3,453,Loyal
13376,100,3,1019.76,4,2,2,422,Potential Loyal
13099,100,1,207.36,4,5,5,455,Champions
16456,100,5,2158.37,4,2,1,421,Needs Attention
15829,100,2,636.14,4,3,3,433,Loyal
13631,100,11,3070.42,4,1,1,411,Needs Attention
14420,100,1,387.52,4,4,4,444,Champions
13470,100,2,165.0,4,4,5,445,Champions
13045,100,1,305.28,4,4,4,444,Champions
16808,100,2,288.42,4,4,4,444,Champions
15596,101,5,1406.59,4,2,2,422,Potential Loyal
16180,101,8,10254.18,4,1,1,411,Needs Attention
14513,101,3,455.59,4,2,4,424,Potential Loyal
17588,101,3,1240.2,4,3,2,432,Potential Loyal
16780,101,2,425.19,4,3,4,434,Loyal
16278,101,1,566.38,4,5,3,453,Loyal
16083,101,2,1317.62,4,3,2,432,Potential Loyal
15260,101,7,1810.77,4,1,2,412,Needs Attention
16842,101,3,1264.19,4,3,2,432,Potential Loyal
17320,101,3,1200.62,4,3,2,432,Potential Loyal
14078,102,6,1049.37,4,1,2,412,Needs Attention
15866,102,1,230.53,4,5,5,455,Champions
17298,102,2,498.42,4,3,3,433,Loyal
12814,102,1,125.92,4,4,5,445,Champions
15095,104,4,1370.6,4,2,2,422,Potential Loyal
15325,104,1,162.29,4,5,5,455,Champions
16806,104,4,801.49,4,2,3,423,Potential Loyal
15625,104,4,1534.26,4,2,2,422,Potential Loyal
14472,104,8,1936.84,4,1,2,412,Needs Attention
13301,104,4,618.09,4,2,3,423,Potential Loyal
15569,104,5,1375.71,4,2,2,422,Potential Loyal
16816,104,4,417.06,4,2,4,424,Potential Loyal
13778,104,1,178.7,4,5,5,455,Champions
15074,106,1,748.87,4,5,3,453,Loyal
16641,106,1,231.1,4,5,5,455,Champions
15641,106,4,1887.2,4,2,2,422,Potential Loyal
13003,106,3,149.05,4,2,5,425,Potential Loyal
14210,106,6,1905.84,4,1,2,412,Needs Attention
17146,106,3,749.78,4,3,3,433,Loyal
13489,106,4,449.52,4,2,4,424,Potential Loyal
14687,107,1,628.38,4,5,3,453,Loyal
14314,107,1,120.0,4,4,5,445,Champions
12624,107,2,641.13,4,3,3,433,Loyal
16093,107,1,17.0,4,4,5,445,Champions
16503,107,4,1431.93,4,2,2,422,Potential Loyal
16429,107,1,284.55,4,4,4,444,Champions
17189,107,2,384.4,4,3,4,434,Loyal
15263,107,1,156.51,4,5,5,455,Champions
14055,107,1,725.64,4,5,3,453,Loyal
18200,107,1,163.8,4,5,5,455,Champions
15663,107,1,138.14,4,5,5,455,Champions
13000,107,3,534.85,4,3,3,433,Loyal
12715,107,1,353.86,4,4,4,444,Champions
17844,107,1,51.56,4,5,5,455,Champions
16309,107,2,706.57,4,3,3,433,Loyal
17134,107,2,425.0,4,3,4,434,Loyal
14196,107,1,335.52,4,4,4,444,Champions
17869,108,5,428.18,4,2,4,424,Potential Loyal
15812,108,5,1801.14,4,2,2,422,Potential Loyal
16340,108,1,549.07,4,5,3,453,Loyal
15800,108,2,699.08,4,3,3,433,Loyal
17268,108,4,763.64,4,2,3,423,Potential Loyal
12649,108,3,623.51,4,3,3,433,Loyal
14973,108,3,1314.45,4,3,2,432,Potential Loyal
13411,108,1,213.55,4,5,5,455,Champions
14875,108,2,1465.32,4,3,2,432,Potential Loyal
14407,108,6,2157.73,4,1,1,411,Needs Attention
17256,108,2,240.0,4,4,5,445,Champions
14930,109,3,2372.86,4,2,1,421,Needs Attention
13140,109,3,423.72,4,3,4,434,Loyal
13593,109,5,2037.08,4,2,2,422,Potential Loyal
17242,109,2,1135.04,4,3,2,432,Potential Loyal
14364,109,8,3717.35,4,1,1,411,Needs Attention
14523,109,1,241.09,4,5,5,455,Champions
12593,109,3,418.1,4,3,4,434,Loyal
13425,109,3,1624.21,4,3,2,432,Potential Loyal
16550,109,5,2298.97,4,2,1,421,Needs Attention
18018,109,2,122.14,4,4,5,445,Champions
13933,110,2,608.79,4,3,3,433,Loyal
17083,110,3,1405.78,4,3,2,432,Potential Loyal
12363,110,2,552.0,4,3,3,433,Loyal
16952,110,2,167.61,4,4,5,445,Champions
14265,110,2,530.18,4,3,3,433,Loyal
17585,110,4,1133.07,4,2,2,422,Potential Loyal
14045,110,4,1659.75,4,2,2,422,Potential Loyal
14566,111,1,1432.0,4,4,2,442,Potential Loyal
14224,111,4,1050.12,4,2,2,422,Potential Loyal
14460,111,3,434.34,4,3,4,434,Loyal
14013,111,3,473.02,4,2,4,424,Potential Loyal
15313,111,1,52.0,4,5,5,455,Champions
17029,111,2,716.0,4,3,3,433,Loyal
16536,111,1,548.97,4,5,3,453,Loyal
14246,111,3,1474.06,4,3,2,432,Potential Loyal
16419,113,6,972.23,4,1,2,412,Needs Attention
12418,113,1,668.58,4,5,3,453,Loyal
14772,113,1,139.26,4,5,5,455,Champions
15396,113,1,288.18,4,4,4,444,Champions
14745,113,5,1220.26,4,2,2,422,Potential Loyal
15938,113,5,404.58,4,2,4,424,Potential Loyal
17747,113,1,71.4,4,5,5,455,Champions
12513,113,1,612.29,4,5,3,453,Loyal
13242,113,3,270.4,4,3,4,434,Loyal
12968,113,1,135.95,4,5,5,455,Champions
12688,114,1,4873.81,4,5,1,451,Needs Attention
17742,114,2,355.11,4,4,4,444,Champions
15472,114,1,371.56,4,4,4,444,Champions
16582,114,1,313.62,4,4,4,444,Champions
17045,114,3,339.44,4,3,4,434,Loyal
15797,114,4,2207.4,4,2,1,421,Needs Attention
15232,114,2,612.06,4,3,3,433,Loyal
13027,114,6,6912.0,4,1,1,411,Needs Attention
13273,114,1,138.98,4,5,5,455,Champions
12729,114,1,453.01,4,5,4,454,Champions
15734,115,2,1339.45,4,3,2,432,Potential Loyal
15541,115,1,85.13,4,4,5,445,Champions
13655,115,2,932.97,4,3,3,433,Loyal
14323,115,2,605.06,4,3,3,433,Loyal
17398,115,3,653.38,4,3,3,433,Loyal
17070,115,1,312.14,4,4,4,444,Champions
16755,115,3,1496.83,4,3,2,432,Potential Loyal
16092,115,3,817.86,4,3,3,433,Loyal
18073,115,12,3877.52,4,1,1,411,Needs Attention
15122,115,3,1633.78,4,3,2,432,Potential Loyal
14006,116,3,962.19,4,2,2,422,Potential Loyal
15002,116,4,1641.76,4,2,2,422,Potential Loyal
16927,116,3,543.05,4,3,3,433,Loyal
15768,116,3,621.83,4,3,3,433,Loyal
12641,116,1,185.9,4,5,5,455,Champions
14918,116,2,1610.15,4,3,2,432,Potential Loyal
13621,117,1,213.85,4,5,5,455,Champions
15480,117,1,905.5,4,5,3,453,Loyal
12758,117,2,2791.59,4,3,1,431,Needs Attention
18143,117,2,1000.16,4,3,2,432,Potential Loyal
17958,117,1,508.46,4,5,3,453,Loyal
16272,117,1,411.7,4,5,4,454,Champions
17252,117,2,353.86,4,4,4,444,Champions
16902,117,1,1706.88,4,4,2,442,Potential Loyal
16961,117,1,234.17,4,5,5,455,Champions
15624,117,4,588.13,4,2,3,423,Potential Loyal
13720,117,4,799.9,4,2,3,423,Potential Loyal
13799,117,2,688.86,4,3,3,433,Loyal
15683,118,1,193.75,4,5,5,455,Champions
17048,118,3,925.35,4,3,3,433,Loyal
14301,118,1,640.14,4,5,3,453,Loyal
13888,120,2,605.63,4,3,3,433,Loyal
15689,120,2,254.1,4,4,4,444,Champions
16317,120,3,1341.65,4,3,2,432,Potential Loyal
17642,120,2,712.29,4,3,3,433,Loyal
16045,120,4,1340.7,4,2,2,422,Potential Loyal
17122,120,1,138.32,4,5,5,455,Champions
14855,120,2,645.65,4,3,3,433,Loyal
12399,120,4,1108.65,4,2,2,422,Potential Loyal
14406,120,1,156.75,4,5,5,455,Champions
13873,120,3,389.6,4,3,4,434,Loyal
15192,120,3,1044.32,4,2,2,422,Potential Loyal
15581,121,13,3679.97,4,1,1,411,Needs Attention
13307,121,1,15.0,4,4,5,445,Champions
13645,121,1,252.1,4,4,4,444,Champions
17248,121,1,318.65,4,4,4,444,Champions
14346,121,2,1021.58,4,3,2,432,Potential Loyal
17994,122,4,678.49,4,2,3,423,Potential Loyal
14024,122,2,327.7,4,4,4,444,Champions
16292,122,1,302.25,4,4,4,444,Champions
13217,123,3,533.98,4,3,3,433,Loyal
18248,123,2,804.02,4,3,3,433,Loyal
15247,123,1,356.0,4,4,4,444,Champions
13280,123,3,814.86,4,2,3,423,Potential Loyal
14127,123,3,709.71,4,2,3,423,Potential Loyal
13355,123,1,674.7,4,5,3,453,Loyal
13162,123,4,1688.29,4,2,2,422,Potential Loyal
13869,124,4,3104.95,4,2,1,421,Needs Attention
17085,124,5,1566.65,4,2,2,422,Potential Loyal
17331,124,1,175.2,4,5,5,455,Champions
15985,124,2,1142.42,4,3,2,432,Potential Loyal
16788,124,2,597.48,4,3,3,433,Loyal
13752,125,6,1186.28,4,1,2,412,Needs Attention
14079,125,1,375.1,4,4,4,444,Champions
14053,125,2,260.25,4,4,4,444,Champions
14331,125,2,462.66,4,3,4,434,Loyal
13248,125,2,465.68,4,3,4,434,Loyal
17457,127,5,1737.7,4,2,2,422,Potential Loyal
13082,127,9,3613.63,4,1,1,411,Needs Attention
16174,127,3,1009.55,4,2,2,422,Potential Loyal
17400,127,5,2129.96,4,2,1,421,Needs Attention
16302,127,1,233.22,4,5,5,455,Champions
13513,127,1,205.1,4,5,5,455,Champions
14344,128,8,889.93,4,1,3,413,Needs Attention
17723,128,6,3276.4,4,1,1,411,Needs Attention
15133,128,3,982.42,4,2,2,422,Potential Loyal
18099,128,1,168.31,4,5,5,455,Champions
14778,128,2,730.86,4,3,3,433,Loyal
17267,128,2,317.62,4,4,4,444,Champions
15254,128,1,300.36,4,4,4,444,Champions
13791,128,2,1516.0,4,3,2,432,Potential Loyal
17692,128,4,740.94,4,2,3,423,Potential Loyal
12693,128,4,855.91,4,2,3,423,Potential Loyal
13218,128,1,62.64,4,5,5,455,Champions
13402,128,2,621.23,4,3,3,433,Loyal
16572,128,3,1009.6,4,2,2,422,Potential Loyal
12750,129,1,275.88,4,4,4,444,Champions
17429,129,3,524.92,4,3,3,433,Loyal
12643,129,6,3344.64,4,1,1,411,Needs Attention
16835,129,2,180.85,4,4,5,445,Champions
16324,129,3,428.68,4,3,4,434,Loyal
12917,129,1,594.0,4,5,3,453,Loyal
15374,129,1,168.0,4,5,5,455,Champions
17514,129,1,208.65,4,5,5,455,Champions
14972,129,1,114.77,4,4,5,445,Champions
18178,129,4,1590.81,4,2,2,422,Potential Loyal
12378,130,1,4008.62,4,4,1,441,Needs Attention
17353,130,2,1740.0,4,3,2,432,Potential Loyal
12644,130,1,477.91,4,5,4,454,Champions
14133,130,3,605.64,4,2,3,423,Potential Loyal
15342,130,1,406.09,4,5,4,454,Champions
13850,130,1,1595.48,4,4,2,442,Potential Loyal
13075,130,1,919.61,4,4,3,443,Loyal
17887,130,1,111.35,4,4,5,445,Champions
17553,130,1,1487.6,4,4,2,442,Potential Loyal
14076,130,1,122.47,4,4,5,445,Champions
17053,131,1,498.48,4,5,3,453,Loyal
17941,131,1,304.56,4,4,4,444,Champions
17615,131,3,329.6,4,3,4,434,Loyal
14403,131,4,1475.81,4,2,2,422,Potential Loyal
17282,131,3,1703.41,4,2,2,422,Potential Loyal
12534,131,1,1089.18,4,4,2,442,Potential Loyal
12942,132,3,683.9,4,3,3,433,Loyal
15438,132,1,156.58,4,5,5,455,Champions
17695,132,2,765.34,4,3,3,433,Loyal
14885,132,1,765.32,4,5,3,453,Loyal
13722,132,3,2375.41,4,2,1,421,Needs Attention
13388,132,2,677.1,4,3,3,433,Loyal
15120,134,1,358.82,4,4,4,444,Champions
13106,134,1,76.5,4,5,5,455,Champions
15942,134,1,337.44,4,4,4,444,Champions
13414,134,3,1390.5,4,3,2,432,Potential Loyal
18064,134,2,814.0,4,3,3,433,Loyal
15149,134,1,520.8,4,5,3,453,Loyal
17926,134,2,397.29,4,3,4,434,Loyal
14143,134,1,115.8,4,4,5,445,Champions
16147,134,1,375.0,4,4,4,444,Champions
15776,134,1,241.62,4,5,5,455,Champions
16951,135,3,1277.75,4,3,2,432,Potential Loyal
12507,135,3,1304.81,4,3,2,432,Potential Loyal
15245,135,3,2515.84,4,2,1,421,Needs Attention
15118,135,1,244.8,4,5,5,455,Champions
17931,135,2,408.36,4,3,4,434,Loyal
15639,135,1,425.32,4,5,4,454,Champions
14002,135,2,529.73,4,3,3,433,Loyal
15746,135,1,196.88,4,5,5,455,Champions
18268,135,1,25.5,4,4,5,445,Champions
12853,135,6,1957.1,4,1,2,412,Needs Attention
12743,135,2,546.43,4,3,3,433,Loyal
12453,135,1,707.09,4,5,3,453,Loyal
18151,135,2,653.35,4,3,3,433,Loyal
13730,136,2,752.6,4,3,3,433,Loyal
13194,136,1,60.7,4,5,5,455,Champions
16447,136,1,259.01,4,4,4,444,Champions
15261,136,1,254.82,4,4,4,444,Champions
16696,136,4,657.9,4,2,3,423,Potential Loyal
13492,137,3,1269.84,4,3,2,432,Potential Loyal
15855,137,5,712.24,4,2,3,423,Potential Loyal
13296,138,1,87.4,4,4,5,445,Champions
17040,138,1,449.73,4,5,4,454,Champions
14692,138,4,591.55,4,2,3,423,Potential Loyal
17693,138,1,200.47,4,5,5,455,Champions
15372,138,1,2007.4,4,5,2,452,Potential Loyal
14100,138,1,194.9,4,5,5,455,Champions
12916,139,4,3006.15,4,2,1,421,Needs Attention
13116,139,1,501.14,4,5,3,453,Loyal
12763,139,2,494.08,4,3,3,433,Loyal
13037,139,3,881.07,4,3,3,433,Loyal
12864,139,1,147.12,4,5,5,455,Champions
16305,139,1,361.22,4,4,4,444,Champions
17265,139,2,562.9,4,3,3,433,Loyal
16948,139,3,435.02,4,2,4,424,Potential Loyal
13802,139,3,4599.42,4,3,1,431,Needs Attention
