customerid,recency,frequency,monetary,km_segment,CLTV_90d
16341,25,4,1971.87,Mass Regulars,97.86502890444714
13692,25,3,1488.32,Mass Regulars,42.1492664558405
15050,26,3,1782.09,Mass Regulars,-223.76622053327347
16303,26,3,5360.63,Mass Regulars,291.6046809739031
16519,26,2,215.08,Mass Regulars,-83.26649457673057
12642,26,3,1013.26,Mass Regulars,211.15452154886992
17658,26,2,595.42,Mass Regulars,-50.47761540399092
15365,26,7,2314.32,Mass Regulars,154.57830405702413
12374,26,1,742.93,Mass Regulars,
15203,26,6,1827.8,Mass Regulars,57.996939813947264
18263,26,3,1213.16,Mass Regulars,42.31370061571109
15863,26,2,68.84,Mass Regulars,-151.4871756904151
18082,26,1,703.37,Mass Regulars,
13835,26,4,834.57,Mass Regulars,82.45162195408977
15291,26,15,4668.3,Mass Regulars,128.6449928278698
12428,26,9,7956.46,Mass Regulars,184.6383795103352
14684,26,5,1236.28,Mass Regulars,217.27682237352843
15532,26,4,1580.93,Mass Regulars,347.1835072418057
15125,26,15,11528.48,Loyal High-Value,98.31198509757901
15458,26,1,161.64,Mass Regulars,
13549,26,7,918.2,Mass Regulars,69.53635744382781
18117,26,1,320.72,Mass Regulars,
17081,26,2,290.16,Mass Regulars,-1017.8059470232046
15781,26,3,345.46,Mass Regulars,38.28342640673527
17793,26,1,323.04,Mass Regulars,
12689,26,2,1247.61,Mass Regulars,-410.88657890229257
17663,26,7,1802.91,Mass Regulars,109.66975125401162
13577,26,4,1687.6,Mass Regulars,104.40403061749514
16936,26,1,262.68,Mass Regulars,
14680,26,16,28754.11,Loyal High-Value,142.6499560775821
16504,26,1,484.38,Mass Regulars,
17235,26,2,550.06,Mass Regulars,-85.4552442801348
18211,26,5,600.07,Mass Regulars,31.641669612515052
12938,26,1,114.14,Mass Regulars,
15058,26,11,2124.99,Mass Regulars,199.07482858557444
16478,26,3,331.0,Mass Regulars,56.30996970484515
14530,26,6,2925.91,Mass Regulars,280.8927712830578
14902,26,1,332.66,Mass Regulars,
17044,26,1,948.48,Mass Regulars,
15681,26,5,1426.16,Mass Regulars,44.5784460694533
17652,26,12,4867.72,Mass Regulars,273.990433657953
14953,26,1,289.82,Mass Regulars,
15660,26,9,1600.86,Mass Regulars,59.00321498664334
16207,26,1,394.38,Mass Regulars,
15168,26,1,106.56,Mass Regulars,
14494,26,1,139.56,Mass Regulars,
17538,26,1,98.42,Mass Regulars,
14862,26,2,841.2,Mass Regulars,-246.79522180177622
12865,27,2,1568.23,Mass Regulars,-459.2451361438472
17211,27,8,2317.22,Mass Regulars,176.61814606868
15429,27,2,397.35,Mass Regulars,-528.0507982973479
12508,27,2,398.27,Mass Regulars,-311.993232527718
13146,27,1,228.91,Mass Regulars,
16571,27,3,1421.69,Mass Regulars,106.29270488235181
13892,27,4,632.97,Mass Regulars,18.061271039112658
14044,27,4,652.82,Mass Regulars,198.42312132517776
17790,27,14,1965.55,Mass Regulars,147.45284938930268
15599,27,2,761.74,Mass Regulars,-79.01569496719299
15411,27,4,1358.88,Mass Regulars,282.8594315023394
16898,27,3,508.81,Mass Regulars,182.43746791757926
17720,27,4,1195.94,Mass Regulars,115.6553642492217
14661,27,1,107.95,Mass Regulars,
16726,27,5,1382.02,Mass Regulars,156.5494050096511
13451,27,5,2976.15,Mass Regulars,316.68104516266897
13379,27,3,572.56,Mass Regulars,252.2356569059726
14784,27,2,289.99,Mass Regulars,-83.07841593010735
13984,27,5,920.51,Mass Regulars,9.910025203675469
17838,27,5,2779.3,Mass Regulars,134.13919549076277
13603,27,1,164.34,Mass Regulars,
17287,27,7,1064.11,Mass Regulars,106.00157109752311
14882,27,2,589.7,Mass Regulars,-168.3109434308001
12867,27,7,4036.82,Mass Regulars,199.3952288568034
14499,27,3,815.32,Mass Regulars,270.6820117412623
18069,27,5,2036.67,Mass Regulars,342.47294158980867
16720,27,1,155.24,Mass Regulars,
16560,27,2,841.41,Mass Regulars,-204.26662429442007
15787,27,3,948.05,Mass Regulars,-1430.050977987505
17041,27,3,1081.57,Mass Regulars,64.02830679030336
13170,27,1,116.01,Mass Regulars,
13700,27,10,2265.12,Mass Regulars,89.60569361685738
14227,27,10,3350.96,Mass Regulars,136.43339538725763
14487,27,6,1196.33,Mass Regulars,114.2109649250422
13178,27,11,5725.47,Mass Regulars,129.65795676066932
13450,27,6,2043.72,Mass Regulars,48.43766127009186
16416,27,3,1051.4,Mass Regulars,308.0868280737464
14382,27,1,626.07,Mass Regulars,
16930,27,3,380.55,Mass Regulars,-239.8991545140236
15449,27,3,974.52,Mass Regulars,60.31063740035248
16460,29,3,814.72,Mass Regulars,501.3792411129308
12384,29,2,585.27,Mass Regulars,-392.8753117512703
13895,29,4,2593.07,Mass Regulars,263.02495280033554
13557,29,2,584.06,Mass Regulars,-50.47202772521065
17512,29,10,2924.99,Mass Regulars,50.6449538348279
18014,29,1,166.42,Mass Regulars,
12589,29,2,646.68,Mass Regulars,-351.75461029743377
15557,29,1,473.65,Mass Regulars,
17052,29,1,413.75,Mass Regulars,
12726,29,7,2609.1,Mass Regulars,73.63500041040824
13810,29,3,1499.01,Mass Regulars,-340.15010458257996
17295,29,3,556.95,Mass Regulars,-723.7176751158491
17015,29,3,1842.56,Mass Regulars,148.5091031206619
14543,29,16,3630.33,Mass Regulars,101.45563811289749
15492,29,2,659.46,Mass Regulars,-52.736290770103274
16386,29,2,317.2,Mass Regulars,-276.9554768397032
14226,29,5,2232.19,Mass Regulars,69.68242336913175
17088,29,4,1991.01,Mass Regulars,119.80418816796835
12691,29,6,1035.8,Mass Regulars,42.17709931494605
15608,29,4,1093.68,Mass Regulars,284.83216840167637
16433,29,1,184.26,Mass Regulars,
12697,29,3,957.59,Mass Regulars,164.85505342550428
13732,29,1,491.86,Mass Regulars,
17069,29,9,2709.7,Mass Regulars,105.28738736513665
17071,29,9,2429.03,Mass Regulars,137.4129438610447
13727,29,2,333.48,Mass Regulars,-154.7822026106278
15692,29,1,191.04,Mass Regulars,
16332,29,7,1593.2,Mass Regulars,134.0794149443541
12480,29,4,3281.63,Mass Regulars,169.28423701454807
12712,29,13,4396.13,Mass Regulars,204.10222309139274
17054,29,5,1356.33,Mass Regulars,167.1689581144247
12685,29,6,2863.08,Mass Regulars,401.45822943136295
17162,29,10,1715.46,Mass Regulars,109.0574493633733
14035,29,5,1428.02,Mass Regulars,70.11494403350005
18209,29,1,139.1,Mass Regulars,
16912,29,11,2575.38,Mass Regulars,121.52282424693529
16671,29,3,1692.27,Mass Regulars,11.664508125313551
13091,29,1,345.82,Mass Regulars,
13310,29,3,1132.03,Mass Regulars,111.69078895826846
12517,29,5,2502.84,Mass Regulars,288.26307012779966
17191,29,7,2095.13,Mass Regulars,149.00607014674435
14789,29,1,197.64,Mass Regulars,
14662,29,4,771.17,Mass Regulars,169.7528303283629
12600,29,10,2599.04,Mass Regulars,88.53797491734197
16218,30,7,3084.68,Mass Regulars,34.208077287860405
17340,30,11,12353.29,Loyal High-Value,305.21820780273833
13606,30,3,280.54,Mass Regulars,78.0213414564701
16903,30,1,373.24,Mass Regulars,
17573,30,3,380.6,Mass Regulars,76.97802527657878
16025,30,1,439.66,Mass Regulars,
14064,30,5,1353.74,Mass Regulars,46.97837594653376
12708,30,10,2712.91,Mass Regulars,169.77473291821585
13817,30,2,382.98,Mass Regulars,-68.76046218197442
16628,30,5,2188.05,Mass Regulars,117.41893655210905
18125,30,4,1142.99,Mass Regulars,110.64492884135171
17197,30,1,1013.01,Mass Regulars,
13460,30,2,183.44,Mass Regulars,-82.05531292930327
17521,30,3,723.21,Mass Regulars,92.4869711906456
15111,30,3,1567.48,Mass Regulars,169.31305988990178
17791,30,1,106.1,Mass Regulars,
15463,30,1,126.14,Mass Regulars,
17977,30,1,288.14,Mass Regulars,
14712,30,3,917.07,Mass Regulars,112.14974607783577
17059,30,5,3095.04,Mass Regulars,397.90712675913534
12617,30,1,355.53,Mass Regulars,
16791,30,7,1721.78,Mass Regulars,277.9585219803635
16434,30,7,1522.25,Mass Regulars,101.17661627615996
15289,30,3,939.78,Mass Regulars,43.37808132672621
16126,30,4,6287.77,Mass Regulars,179.12123483897568
16003,30,5,2735.37,Mass Regulars,78.49871301045896
15355,30,2,277.05,Mass Regulars,-252.2686282092944
17537,30,2,897.62,Mass Regulars,-32.177731093925765
13396,30,2,1360.99,Mass Regulars,-185.60576962482108
16743,30,7,2238.09,Mass Regulars,76.0471176259032
15184,30,2,406.76,Mass Regulars,-248.11107026198886
14944,30,12,5900.25,Mass Regulars,142.21219233404221
12981,30,2,372.22,Mass Regulars,-56.513355632936005
18236,30,6,882.24,Mass Regulars,62.50799026526192
14829,30,4,697.55,Mass Regulars,24.657288323033008
12538,30,1,363.95,Mass Regulars,
17901,30,1,110.38,Mass Regulars,
12473,30,5,3938.55,Mass Regulars,677.1134953497591
18135,30,5,681.91,Mass Regulars,16.33004622289116
14748,30,5,1415.75,Mass Regulars,40.022413843347096
13148,30,12,3707.12,Mass Regulars,318.4426362620344
17932,30,3,1331.57,Mass Regulars,155.0101369603814
17416,30,7,6893.42,Mass Regulars,145.81812596349963
16986,30,2,1873.2,Mass Regulars,-20.709779240438312
14765,30,3,254.11,Mass Regulars,118.03053275412482
14863,30,1,266.76,Mass Regulars,
14466,30,7,2272.4,Mass Regulars,64.18111855025049
13983,30,12,2603.43,Mass Regulars,172.8798690728669
16907,30,5,981.65,Mass Regulars,172.5124195363149
12599,30,7,1032.58,Mass Regulars,55.37497207095253
17109,30,6,885.04,Mass Regulars,83.73154273335773
15452,30,3,538.73,Mass Regulars,31.035480881722503
18217,30,2,621.75,Mass Regulars,-156.95908624924166
15238,30,3,1071.99,Mass Regulars,269.4293747422919
12541,30,3,981.18,Mass Regulars,119.31236667036029
12844,30,2,325.96,Mass Regulars,-253.69887738897998
12659,30,1,91.68,Mass Regulars,
17038,31,1,112.4,Mass Regulars,
14188,31,6,2054.36,Mass Regulars,38.002228237350565
16996,31,6,1456.96,Mass Regulars,36.324397108369794
17867,31,6,1197.1,Mass Regulars,94.29948049352188
13623,31,5,747.78,Mass Regulars,103.86166446421625
16880,31,7,1519.08,Mass Regulars,337.01426294143766
15986,31,1,168.12,Mass Regulars,
13804,31,7,2635.79,Mass Regulars,109.73807520068323
14214,31,5,1004.38,Mass Regulars,18.387523273484188
18274,31,1,175.92,Mass Regulars,
13384,31,7,4151.93,Mass Regulars,158.9880716669239
12893,31,1,188.14,Mass Regulars,
14691,31,5,2114.33,Mass Regulars,142.0640244142422
13209,31,8,5891.61,Mass Regulars,217.57301911216203
13992,31,1,76.8,Mass Regulars,
12949,31,8,4167.22,Mass Regulars,211.18982839713954
16751,31,1,1764.72,Mass Regulars,
17702,31,4,1824.37,Mass Regulars,63.65806174300472
17011,31,1,270.9,Mass Regulars,
16953,31,1,20.8,Mass Regulars,
16516,31,1,101.7,Mass Regulars,
15450,31,1,429.84,Mass Regulars,
15027,31,4,1066.15,Mass Regulars,62.100235643225886
14240,31,2,890.34,Mass Regulars,-227.08763633473868
16205,31,4,761.38,Mass Regulars,131.64254417998288
15114,31,10,2760.56,Mass Regulars,89.82818708052937
12532,31,1,349.83,Mass Regulars,
13522,31,1,125.8,Mass Regulars,
15485,31,3,2575.0,Mass Regulars,125.26903974411489
16767,31,11,5580.6,Mass Regulars,85.81627395138035
16041,31,3,3166.4,Mass Regulars,-4.507583192404811
13029,31,3,1247.5,Mass Regulars,44.687731745494375
17690,31,15,4757.95,Mass Regulars,357.0517436236698
14921,31,2,1316.07,Mass Regulars,-105.0673921509479
14284,31,2,595.25,Mass Regulars,-424.75121259734533
14108,31,2,597.91,Mass Regulars,-280.40397118756437
13046,31,2,629.31,Mass Regulars,-313.160602134796
17865,31,20,10526.32,Loyal High-Value,235.4939465413703
14968,31,1,147.59,Mass Regulars,
16284,32,2,823.97,Mass Regulars,-730.4016272409079
12849,32,2,1050.89,Mass Regulars,-129.18455566760727
14676,32,6,2548.24,Mass Regulars,22.163887870052445
16505,32,1,777.6,Mass Regulars,
18216,32,1,481.75,Mass Regulars,
18177,32,6,1341.42,Mass Regulars,50.475139395544836
15763,32,2,1086.92,Mass Regulars,-1216.9202746412827
17219,32,1,114.23,Mass Regulars,
15356,32,10,2766.5,Mass Regulars,251.28151448868786
17289,32,3,944.41,Mass Regulars,222.2187802357843
15573,32,2,607.45,Mass Regulars,-575.0969114993316
16837,32,11,3170.98,Mass Regulars,259.0269855579477
15957,32,1,428.89,Mass Regulars,
13643,32,3,519.44,Mass Regulars,74.7282038911699
15249,32,13,6688.46,Mass Regulars,282.66979988389255
13975,32,6,2526.28,Mass Regulars,235.89421409924674
15103,32,2,703.36,Mass Regulars,-434.4260233582449
17515,32,4,639.02,Mass Regulars,103.75374375798721
17022,32,1,71.0,Mass Regulars,
16187,32,15,6911.44,Loyal High-Value,175.96475611564418
17964,32,2,471.7,Mass Regulars,-226.0591797238313
15043,32,1,537.0,Mass Regulars,
12990,32,3,409.5,Mass Regulars,17.383314102979234
13329,32,2,789.0,Mass Regulars,-30.481469080355314
17313,32,1,2328.84,Mass Regulars,
17886,32,3,899.61,Mass Regulars,255.55226077006
15950,32,4,1765.51,Mass Regulars,100.6771734431324
13695,32,15,2504.13,Mass Regulars,79.39005993771892
13867,32,3,1015.29,Mass Regulars,204.56503900633805
17633,32,4,1324.84,Mass Regulars,144.14457608436237
13710,32,1,180.48,Mass Regulars,
13047,32,10,3237.54,Mass Regulars,167.72701489729235
14050,32,2,746.36,Mass Regulars,-121.09686696015653
15153,32,1,329.25,Mass Regulars,
16863,32,2,502.8,Mass Regulars,-44.783390989702085
13272,32,2,276.56,Mass Regulars,-248.45679042221113
15406,32,2,510.71,Mass Regulars,-67.14783101431327
13110,32,7,1488.67,Mass Regulars,220.39371840207886
16639,32,3,1257.51,Mass Regulars,117.82984524218817
17637,32,2,547.06,Mass Regulars,-210.90085450221937
14524,32,9,1867.68,Mass Regulars,239.69170262364955
17160,32,6,3518.03,Mass Regulars,144.451277877799
12721,32,6,2656.13,Mass Regulars,144.54527061307286
16732,32,1,603.75,Mass Regulars,
13381,32,6,3639.31,Mass Regulars,177.02738806950606
16618,32,5,2647.59,Mass Regulars,100.67795720061282
14360,32,4,2128.23,Mass Regulars,433.8683462089179
17158,33,3,1266.97,Mass Regulars,103.0293446394308
15719,33,13,5045.61,Mass Regulars,508.84220492987896
17043,33,4,1735.18,Mass Regulars,171.86976170032315
14073,33,1,151.04,Mass Regulars,
13717,33,6,1445.01,Mass Regulars,68.42200477188126
18150,33,3,566.58,Mass Regulars,61.41262396863924
14700,33,3,2235.3,Mass Regulars,155.727899768342
14080,33,1,45.6,Mass Regulars,
12484,33,6,4541.72,Mass Regulars,276.4196119321438
13097,33,10,6010.42,Mass Regulars,492.4347343865793
16348,33,7,1469.45,Mass Regulars,203.88141277787918
14623,33,5,889.25,Mass Regulars,174.70167947225957
15493,33,5,2001.8,Mass Regulars,503.36038113760753
14387,33,3,1770.56,Mass Regulars,589.3970510094807
13824,33,5,1698.94,Mass Regulars,42.937669455825386
17164,33,7,2467.35,Mass Regulars,128.55287790960907
17761,33,1,712.78,Mass Regulars,
15870,33,1,354.09,Mass Regulars,
18016,33,5,1483.56,Mass Regulars,126.12712478835482
16053,33,2,1511.95,Mass Regulars,-319.2047888951764
17430,33,2,265.76,Mass Regulars,-22.496049340464058
16362,33,5,734.77,Mass Regulars,222.80372420923177
12408,33,5,2888.55,Mass Regulars,116.39628572523657
15330,33,2,714.96,Mass Regulars,-22.44294991979041
15618,33,4,776.85,Mass Regulars,121.27719057864981
18036,33,3,405.62,Mass Regulars,112.61311689159889
15785,33,5,2328.97,Mass Regulars,99.43357152272137
12472,33,7,6572.11,Mass Regulars,192.80949397032836
14929,33,1,223.88,Mass Regulars,
15522,33,2,398.84,Mass Regulars,-45.374172340305535
17623,33,1,527.05,Mass Regulars,
16637,33,4,1154.47,Mass Regulars,73.03410587106633
16612,33,4,1187.66,Mass Regulars,76.71942638242169
12832,33,2,383.03,Mass Regulars,-95.85701219764546
15513,34,19,14758.22,Loyal High-Value,311.28284021695686
16243,34,2,409.1,Mass Regulars,-939.7345082633537
13532,34,1,210.31,Mass Regulars,
15696,34,8,2736.46,Mass Regulars,201.70840399053768
14174,34,1,134.46,Mass Regulars,
12638,34,1,671.69,Mass Regulars,
12357,34,1,6207.67,Mass Regulars,
12838,34,2,683.13,Mass Regulars,-247.12135210262926
16357,34,3,658.88,Mass Regulars,113.56866008405387
13759,34,2,659.41,Mass Regulars,-30.302456064735196
18170,34,3,980.31,Mass Regulars,117.05247451071651
14039,34,1,152.2,Mass Regulars,
13772,34,3,1132.13,Mass Regulars,344.126656127939
13527,34,7,2287.51,Mass Regulars,220.49393853114708
16488,34,3,498.8,Mass Regulars,152.4329686666981
13155,34,4,971.76,Mass Regulars,41.559161543082794
13523,34,5,3964.88,Mass Regulars,383.709096793474
14936,34,8,8137.02,Mass Regulars,498.9935278908968
15839,34,3,1048.49,Mass Regulars,140.41268899273288
17082,34,2,2003.85,Mass Regulars,-278.8832335117905
17608,34,2,193.42,Mass Regulars,
15952,34,4,806.57,Mass Regulars,164.7806976767807
16445,34,1,230.51,Mass Regulars,
17831,34,1,35.4,Mass Regulars,
16466,34,7,1603.46,Mass Regulars,148.29612047697842
15526,34,2,148.44,Mass Regulars,
17107,34,6,10815.43,Mass Regulars,530.4373084136777
14404,34,6,1474.32,Mass Regulars,74.72223744934126
15025,34,1,377.01,Mass Regulars,
15407,34,4,1056.44,Mass Regulars,297.06991782236423
16771,34,5,2246.81,Mass Regulars,248.67417088229786
13365,34,2,2225.37,Mass Regulars,-624.357705440253
13634,34,5,1575.16,Mass Regulars,188.39985622724055
16372,34,2,367.93,Mass Regulars,
15427,34,3,1483.14,Mass Regulars,-2090.1730739275345
15017,34,1,125.58,Mass Regulars,
16676,34,4,1592.12,Mass Regulars,150.03180709174353
12645,34,4,1775.18,Mass Regulars,73.57165518064613
14517,34,2,330.45,Mass Regulars,-72.04165308501663
15010,36,1,308.94,Mass Regulars,
14971,36,3,1116.57,Mass Regulars,-1127.7382511137282
14150,36,2,658.64,Mass Regulars,-41.52711321896812
17979,36,4,757.71,Mass Regulars,160.92691810025906
14913,36,4,1227.43,Mass Regulars,32.43812716149859
17274,36,1,111.98,Mass Regulars,
12431,36,15,6487.45,Mass Regulars,204.2167601496054
16318,36,1,328.15,Mass Regulars,
12397,36,2,2409.9,Mass Regulars,-658.8012885522219
16555,36,2,285.89,Mass Regulars,-115.64490945709976
15597,36,1,324.57,Mass Regulars,
15722,36,5,2222.56,Mass Regulars,84.21250290966732
17084,36,2,2949.75,Mass Regulars,
18022,36,1,668.11,Mass Regulars,
15707,36,4,945.58,Mass Regulars,522.9105816911548
13592,36,4,247.96,Mass Regulars,43.653897543766135
17233,36,1,190.88,Mass Regulars,
17930,36,5,1740.48,Mass Regulars,25.35551870124353
16887,36,1,194.88,Mass Regulars,
12928,36,5,2062.7,Mass Regulars,46.20695030412961
17703,36,3,798.74,Mass Regulars,105.60016096281588
13938,36,1,71.66,Mass Regulars,
14592,36,3,570.46,Mass Regulars,596.8977474083326
13651,36,2,94.2,Mass Regulars,-121.26220034878197
16012,36,3,1415.29,Mass Regulars,246.06173242006827
12577,36,3,657.8,Mass Regulars,-221.4917194565817
17203,36,6,3563.85,Mass Regulars,674.505634031003
12944,36,2,604.51,Mass Regulars,-75.86392960350815
12576,36,5,1315.83,Mass Regulars,77.32505948838107
18035,36,3,730.4,Mass Regulars,-583.0441427360253
17193,36,7,1699.3,Mass Regulars,36.03542138661237
13721,37,1,524.14,Mass Regulars,
13168,37,4,1319.19,Mass Regulars,91.83855515906075
15612,37,2,195.15,Mass Regulars,-156.09632795973863
12352,37,8,2506.04,Mass Regulars,468.3354502214917
17442,37,6,2248.56,Mass Regulars,106.25746968915898
14856,37,3,1311.38,Mass Regulars,-348.3210222555978
17816,37,4,36.56,Mass Regulars,5.908967780117108
16841,37,6,1869.82,Mass Regulars,42.68410047475585
17078,37,2,378.2,Mass Regulars,
13636,37,5,949.12,Mass Regulars,82.96122124409172
12808,37,3,483.65,Mass Regulars,51.450038386623476
15809,37,5,515.77,Mass Regulars,40.71418280412023
17076,37,3,841.08,Mass Regulars,79.93532155896466
17403,37,1,281.62,Mass Regulars,
17634,37,9,2361.97,Mass Regulars,208.73581930368232
14636,37,2,609.85,Mass Regulars,-67.86920679494091
15605,37,5,1198.23,Mass Regulars,87.69359260057763
18205,37,2,517.36,Mass Regulars,-388.09665158649966
18081,37,3,343.45,Mass Regulars,53.67035439886222
13324,37,10,7121.95,Mass Regulars,61.24335178985942
14815,37,2,778.5,Mass Regulars,-104.65339001297833
17653,37,4,1207.56,Mass Regulars,176.892234933338
12544,37,1,372.7,Mass Regulars,
13728,37,6,1016.14,Mass Regulars,104.71906626973639
16602,37,1,528.08,Mass Regulars,
15651,37,3,646.3,Mass Regulars,-84.13512091498782
15998,37,5,3089.97,Mass Regulars,355.26647280849835
16221,37,3,864.86,Mass Regulars,127.97876934800489
15252,37,2,740.78,Mass Regulars,-114.66115930569325
15551,37,1,436.06,Mass Regulars,
14098,37,1,147.35,Mass Regulars,
16914,37,1,208.46,Mass Regulars,
15227,37,5,1219.4,Mass Regulars,94.95777328613406
16409,37,5,2028.88,Mass Regulars,207.89154276725085
17351,37,3,587.15,Mass Regulars,120.68738187820709
16337,37,1,151.05,Mass Regulars,
15065,38,4,3158.13,Mass Regulars,332.3265057736364
18164,38,1,399.65,Mass Regulars,
12594,38,10,3338.22,Mass Regulars,95.00701164940514
15576,38,1,940.67,Mass Regulars,
14528,38,1,364.22,Mass Regulars,
14974,38,1,114.39,Mass Regulars,
